fid,date,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NDWI,class_eng,class_code,type_eng
k23_096,3/1/2023,1345.6969240048252,1403.7225572979496,1692.7017490952953,1924.6254523522323,2442.1586248492167,2763.974969843185,2694.084740651388,3020.328106,3002.298250904705,2010.636610373945,2274.2572376357057,-512.7867913,Arboricult,6,Apricottre
k23_128,3/1/2023,1423.6358823529415,1539.3617647058823,1905.7341176470588,2139.378235294118,2469.640588235294,2721.1711764705883,2559.8370588235302,2907.1158823529413,3584.542352941176,2778.615882352941,1334.6970588235292,-1591.535882,Arboricult,6,Apricottre
k23_201,3/1/2023,1334.7134247107995,1444.8524351122774,1630.857198405755,1891.7581413434432,2683.2615923009625,3025.0829201905312,2934.0646446971896,3240.6465441819773,2903.759016234082,1983.9150383979784,2782.553611354136,-80.44240303,Arboricult,6,Apricottre
k23_281,3/1/2023,1653.8660869565217,1895.5594202898546,2331.7130434782607,2509.9999999999995,2970.4898550724633,3233.8591304347815,3135.2081159420277,3401.9026086956505,3677.242898550723,2707.488695652173,1571.2150724637677,-740.7536232,Arboricult,6,Apricottre
k23_029,3/1/2023,1041.8307923771315,1037.1639919759275,827.9386158475422,1302.2480441323971,2695.420160481444,3205.3301905717144,3200.5768304914736,3554.8691073219657,1966.5214643931797,1054.080541624874,6018.084152457372,2477.8402206619853,Arboricult,6,Citrus
k23_060,3/1/2023,1158.9748452012386,1144.2039473684213,1123.1041021671826,1427.261222910217,2502.6242260061917,3075.4551083591327,3127.6435758513935,3404.4593653250777,2355.056501547988,1596.888157894737,4769.589783281734,1450.1253869969044,Arboricult,6,Citrus
k23_069,3/1/2023,1148.4700966572696,1141.4008256141763,1060.8802859444218,1513.638542086186,2647.965364478454,3069.6387434554963,3022.458618606525,3366.7657068062817,2255.543294401933,1366.8777688280306,4812.7828231977455,1457.5010068465567,Arboricult,6,Citrus
k23_071,3/1/2023,1048.0605348222157,1012.7283279459299,866.1674992653541,1337.7558037026156,2796.7340581839567,3373.589626799882,3412.160299735528,3796.967822509551,2323.6275345283575,1410.3014986776375,5850.618277990008,1810.6555980017636,Arboricult,6,Citrus
k23_072,3/1/2023,1276.2638545454545,1349.6475636363637,1420.0289454545455,1894.8229818181817,3078.945309090909,3553.5627636363633,3554.989963636363,3949.1758545454545,3049.4235636363637,2029.4002909090912,4231.681745454545,677.0568727272728,Arboricult,6,Citrus
k23_073,3/1/2023,1245.9324571011318,1300.8740416210298,1375.2385907265427,1715.6874771814528,2593.0967506389193,2952.125228,2928.0116830960205,3217.5226359985404,2710.529390288426,1911.226725082147,3348.526286966046,102.06297918948522,Arboricult,6,Citrus
k23_076,3/1/2023,1805.894631810018,2151.1832967471555,2791.4589902215125,3063.423468369586,3520.2897625224505,3812.4416284174818,3705.6760127719012,4052.1033725803222,4807.412592296944,4087.439533,1287.732688,-1379.125225,Arboricult,6,Citrus
k23_078,3/1/2023,1047.460194775081,1000.0956098315041,799.6885917452468,1253.792394496831,2684.519864,3255.2507342711397,3207.080847,3609.396274540116,1973.0194775081159,1103.9836141598396,6017.915983923328,2428.817128,Arboricult,6,Citrus
k23_157,3/1/2023,1036.0311045799658,1060.1856478079844,744.1525838843986,1357.6955669850604,2951.7661033553763,3500.399951,3492.898359049718,3877.151604212589,1912.583639480774,972.1339701200096,6484.079843252511,3079.5062454077893,Arboricult,6,Citrus
k23_179,3/1/2023,1500.1438137755106,1635.367028061225,1968.3099489795918,2100.702806122449,2373.054846938776,2583.0404974489797,2400.621173469388,2727.4964923469383,3311.905293367348,2413.414221938776,1077.8679846938776,-1476.548469,Arboricult,6,Citrus
k23_191,3/1/2023,1195.6230006074106,1233.5812917594656,1214.6321117635152,1650.2136059931163,2827.8598906661273,3333.7669568738615,3322.6764527232235,3661.0234865357374,2310.219275156914,1364.4300465681317,4680.955861510429,1852.7691840453545,Arboricult,6,Citrus
k23_263,3/1/2023,1108.3213944603633,1090.1767908309457,918.0448901623689,1347.4872970391596,2646.9013371537726,3145.8821394460365,3137.5017191977086,3472.6583572110803,1960.079179,1128.6124164278895,5538.193791786056,2294.2396370582624,Arboricult,6,Citrus
k23_287,3/1/2023,1154.329321297225,1159.2138916750253,1136.0514877967234,1563.8377632898696,2779.0072718154465,3315.282765,3326.500250752256,3763.4348879973254,2400.8587428953524,1375.0008358408556,4828.9003677699775,1531.7831828819794,Arboricult,6,Citrus
k23_294,3/1/2023,1658.734640140433,1823.948507899356,2252.7156231714453,2360.7969572849615,2801.7322995904046,3102.9350497366877,3162.8376243417197,3334.2343475716793,3871.596255119954,2917.566705675835,1676.3586892919839,-930.144529,Arboricult,6,Citrus
k23_352,3/1/2023,1165.1267684549655,1242.930942709063,1148.4151841994678,1615.8085165989637,2850.169491525424,3288.0008404538444,3359.2836531727125,3573.144417985712,2397.4090208712705,1468.8151001540828,4937.089368258859,1800.4761171032355,Arboricult,6,Citrus
k23_353,3/1/2023,1060.8017195056425,1195.2315959161742,813.8490059108008,1508.1407845244491,3057.5051047823754,3561.5540032240738,3538.9758194519077,3906.7646426652345,1765.914562063407,926.1080064481463,6338.126813541108,3535.650725416443,Arboricult,6,Citrus
k23_358,3/1/2023,1471.081018303447,1638.8146427575955,1847.3158970547245,2221.3181269162883,3122.159156369043,3510.879215832016,3480.0027873269537,3771.412059834619,3363.5831087986635,2504.553191489362,2949.4884325931434,50.85775341447552,Arboricult,6,Citrus
k23_359,3/1/2023,1467.8035928143709,1603.9037750585783,1941.4924759177297,2103.809320489456,2418.018380630044,2625.7590731580312,2557.5043998958604,2764.619265816194,3289.9622494142145,2443.417964071856,1270.9865139286644,-1284.021817,Arboricult,6,Citrus
k23_425,3/1/2023,1054.2892899710546,1044.1641409841652,850.2646007,1362.1437084965096,2671.5670015324376,3206.6993018900057,3212.8016345990136,3528.3415630853065,1991.308190022136,1215.6219989783763,5832.189681593736,2412.1466030989286,Arboricult,6,Citrus
k23_011,3/1/2023,1337.1722086389566,1379.142298288508,1603.1986960065196,1835.096006519967,2222.167400162998,2480.553626731866,2422.144580277098,2693.3879380603084,3002.4311328443355,1977.7085574572118,1973.7902200488993,-997.0194784,Arboricult,6,Grenadier
k23_022,3/1/2023,1278.2073069471355,1273.530030445613,1392.1851646830892,1751.279546083587,2387.664267921395,2695.092443952394,2690.442569,2994.6924993080547,3299.791862717964,2215.558815388874,3131.9252698588443,-1077.038195,Arboricult,6,Grenadier
k23_032,3/1/2023,1271.4555444555447,1240.772727272727,1416.2957042957046,1635.557942057942,2138.423576423577,2422.3176823176823,2388.367132867133,2729.4105894105887,3061.6433566433566,1989.3211788211784,2704.056943056943,-1137.801698,Arboricult,6,Grenadier
k23_033,3/1/2023,1095.619388729704,1047.3044412607453,1043.8424068767908,1287.9718242597903,2202.1991404011465,2619.015281757402,2599.9247851002865,2936.598853868196,2102.3806112702964,1380.0642311365807,3964.458691499523,959.2559694364852,Arboricult,6,Grenadier
k23_036,3/1/2023,1354.9602309172546,1393.7780628608082,1692.057729313663,1951.683130211674,2592.7216164207825,2841.4727389352147,2880.3418858242458,3127.1103271327775,3131.511866581142,2211.261064785119,2607.9441949967927,-415.5715202,Arboricult,6,Grenadier
k23_038,3/1/2023,1064.739752765127,968.6324007807418,914.8145738,1327.6151594014316,2125.0966167859465,2363.640533506831,2290.126545217957,2657.6063760572547,2388.642810670136,1488.3392973324658,4296.123292,-308.0572544,Arboricult,6,Grenadier
k23_039,3/1/2023,1016.7871844660192,1009.1429126213592,789.2042718446598,1359.5281553398058,2377.863689320388,2721.6850485436885,2626.181359223301,3060.3778640776695,2298.165436893203,1243.8066019417472,5006.808932038834,974.0621359223296,Arboricult,6,Grenadier
k23_054,3/1/2023,1493.5400290549292,1630.8185637441595,1998.2552907456115,2133.543091601555,2367.1609407515016,2595.5497663826604,2476.9744395147036,2760.6635910322343,3197.547921002002,2131.962896069732,1065.6734461502215,-1083.470965,Arboricult,6,Grenadier
k23_065,3/1/2023,1464.7880782423279,1552.0895522388057,1840.0845462130342,2091.3126912023736,2555.783721145824,2835.7968851395185,2778.4766848984877,3084.00584,3470.202929452118,2415.1324742745896,1995.8160749049778,-1052.805414,Arboricult,6,Grenadier
k23_089,3/1/2023,1334.420895522388,1410.9303482587065,1647.1164179104478,1831.3174129353238,2090.558208955224,2308.330348258706,2115.598009950249,2414.8049751243784,2814.4616915422885,1970.7243781094528,1325.0368159203983,-1311.99602,Arboricult,6,Grenadier
k23_110,3/1/2023,1318.4051032110094,1352.7115825688074,1581.1978211009177,1720.689220183487,2385.991972477065,2799.594323394496,2509.2193233944954,2994.387327981652,2632.5794151376153,1787.8626720183495,2209.066513761468,-281.3271216,Arboricult,6,Grenadier
k23_111,3/1/2023,1228.7503998172263,1208.121315969842,1324.8586931688367,1541.6242860406667,2398.781014393419,2872.306831162896,2743.4049577336077,3191.827164724697,2550.5360977838695,1540.551519,3583.4848069453965,480.0097098,Arboricult,6,Grenadier
k23_116,3/1/2023,1330.6730729912083,1374.485585769782,1607.4606419955023,1833.0599059497035,2372.865671641792,2736.024330402782,2570.008382743816,3001.8566755264783,2856.4399918217136,1893.4262931915775,2318.7693723165003,-517.7973829,Arboricult,6,Grenadier
k23_121,3/1/2023,1345.924575738529,1393.8931489629165,1547.9107479572594,1932.2526712759266,2596.3331238214955,2930.924575738529,2909.1225644248893,3190.7115021998734,3216.509113764927,2101.653676932747,3089.3959773727206,-446.5707102,Arboricult,6,Grenadier
k23_139,3/1/2023,1137.405405405405,1099.8674145843954,1196.0673125956143,1521.9275879653237,2260.5425803161647,2636.9753527112016,2596.5721570627225,2952.6913139554645,2698.0608533061363,1646.1745707972118,3571.398436172022,-260.0290668,Arboricult,6,Grenadier
k23_152,3/1/2023,1209.0607985480945,1193.5113430127044,1364.9496370235936,1747.710980036298,2351.8566243194196,2664.4655172413795,2607.248185117967,2989.5449183303085,3079.120235934665,2178.9237749546282,3042.110254083485,-959.7009982,Arboricult,6,Grenadier
k23_153,3/1/2023,1129.7453445806145,1050.7843917449204,1106.4514828372855,1381.3528038622742,2136.412064300493,2491.938246060799,2492.0068969176086,2813.015915963712,2481.8662528516093,1573.421719985146,3434.083240490213,-225.8829646,Arboricult,6,Grenadier
k23_155,3/1/2023,1248.5936522127847,1266.9472507822975,1471.3129190880638,1878.1497541350016,2563.490835940992,2886.7957085382195,2705.6137684398745,3159.5623603039776,3400.395619132766,2373.2928028609745,2832.212784979883,-1276.386679,Arboricult,6,Grenadier
k23_156,3/1/2023,1113.4220365075876,1046.7877721574666,1120.8416538376953,1505.2485155047289,2252.7563228502313,2554.1491093028376,2428.057620409062,2851.520782933803,2672.630305696064,1757.1642841433916,3341.3488014075215,-704.9806466,Arboricult,6,Grenadier
k23_159,3/1/2023,1154.6808747220164,1077.8369162342476,1162.2928094885099,1572.554855,2103.0704225352115,2345.1816160118606,2218.641215715345,2651.6560415122317,2954.294292068199,1991.6263899184585,2630.694217939214,-1703.39066,Arboricult,6,Grenadier
k23_161,3/1/2023,1332.321844225604,1355.1960608773497,1426.6056401074306,1755.9104744852282,2553.113697403759,2947.1875559534465,2972.794986571173,3291.443151298119,3084.1383169203227,1981.3491495076094,3406.8061772605183,-166.29812,Arboricult,6,Grenadier
k23_164,3/1/2023,1160.532574882233,1131.5259088081064,1196.0563505466182,1465.1326104346278,2438.658697,2864.2469113856546,2787.502533108168,3169.558261487868,2619.5877699760026,1556.5312416674074,3931.480490623055,202.10034663585458,Arboricult,6,Grenadier
k23_165,3/1/2023,1131.3891714214835,1069.5779583229964,1101.1673902257503,1433.3632473331672,2333.773567353014,2722.3325477548997,2696.9034358719923,3048.1889109402146,2522.4235301414037,1520.780451500869,4186.007318283304,256.1544902009427,Arboricult,6,Grenadier
k23_166,3/1/2023,1094.0833333333335,1002.97342,1033.639009,1340.1914511494256,1843.8455459770116,2076.872126436782,1987.8908045977014,2346.0721982758623,2547.9917385057474,1742.2359913793111,2616.989224137931,-1537.895833,Arboricult,6,Grenadier
k23_167,3/1/2023,1265.5196572040702,1259.2296732726295,1454.1671130155328,1718.1280128548472,2305.595715050883,2608.7253347616493,2621.350187466523,2944.373219068023,3057.052383502946,2044.8274236743428,2740.1047670058906,-996.1829673,Arboricult,6,Grenadier
k23_169,3/1/2023,1335.8892847355437,1344.2529460126061,1627.697999451904,1754.1762126610026,2019.1298986023567,2231.7747328035075,2207.0844066867635,2463.451082488352,3149.0600164428606,2188.5746779939705,1465.1581255138394,-1804.693067,Arboricult,6,Grenadier
k23_170,3/1/2023,1153.0407673860911,1082.1858513189447,1220.7529976019187,1585.2973621103115,2225.983213429257,2543.2122302158277,2393.8896882494005,2868.9724220623502,2858.3021582733813,1870.3585131894488,3173.546762589928,-1189.896882,Arboricult,6,Grenadier
k23_171,3/1/2023,1245.4782921996039,1183.3611961808685,1341.9909926139435,1619.1001621329492,2063.2806701495233,2321.6568185912456,2333.715006305171,2636.8164294721673,3031.6319582057286,1938.895694469465,2468.3285894433443,-1384.234913,Arboricult,6,Grenadier
k23_172,3/1/2023,1484.7949438202247,1520.172284644195,1851.3408239700377,1965.8764044943825,2328.435393258427,2588.3670411985026,2496.000936329588,2890.218164794008,3610.011235955057,2630.348314606742,1559.8979400749065,-1706.650749,Arboricult,6,Grenadier
k23_214,3/1/2023,1219.385933273219,1307.3183949504053,1185.2036970243462,1702.613706041479,2824.2365193868354,3202.0146979260594,3108.4576194770057,3414.3447249774567,2376.717583408477,1329.023895401262,4473.391794409378,1301.9586113615871,Arboricult,6,Grenadier
k23_296,3/1/2023,1257.0000000000002,1239.324913892078,1400.1963260619978,1582.5189437428244,1942.1194029850749,2187.5258323765784,2143.9024110218143,2427.507462686567,3037.308840413318,2128.7221584385766,2001.8840413318026,-1579.743972,Arboricult,6,Grenadier
k23_297,3/1/2023,1177.8835516739446,1137.315866084425,1204.1106259097523,1353.0786026200874,2087.681222707424,2536.9781659388645,2399.133915574964,2809.643377001455,2350.8806404657935,1513.0858806404656,3360.628820960698,10.398835516739435,Arboricult,6,Grenadier
k23_345,3/1/2023,1303.5783525866398,1343.7825213460567,1442.0198392767454,1878.2212456052232,2563.6285786037165,2881.473882,2808.5449522852828,3204.1690105474636,3481.2995981918634,2320.84003,2845.6639879457553,-545.9957308,Arboricult,6,Grenadier
k23_346,3/1/2023,1217.1632208922745,1287.9782372143636,1372.8772216177008,1764.369423286181,2813.0003627130945,3349.6936887921656,3337.692419296336,3769.375045339137,2856.7408414943784,2004.8030467899896,3982.5955749002546,567.9508523757709,Arboricult,6,Grenadier
k23_008,3/1/2023,1415.428080510554,1534.5629193258053,1762.3598429062345,2023.320569464899,2734.486990672557,3095.024873179512,2959.386516118475,3291.6576665030266,2878.510227,1789.367206676485,2614.7129765995737,190.71412207494677,Arboricult,6,Peaches
k23_064,3/1/2023,1415.4721243523315,1526.4758549222797,1775.9770984455959,2081.5935751295333,2781.6188601036274,3166.041139896373,3089.448911917098,3486.6131606217614,3366.4907772020724,2234.7311917098446,2849.7758549222794,-295.7273575,Arboricult,6,Peaches
k23_066,3/1/2023,1266.0345753078623,1292.4755288916951,1425.4379538995893,1665.601199873697,2404.634748973792,2740.565914114303,2682.791679823176,2942.7809441111453,2761.780707293968,1929.3968266498264,2917.6035680454684,-170.5821756,Arboricult,6,Peaches
k23_067,3/1/2023,1305.6298415942765,1434.4947368421047,1502.0933060807356,1887.0123658661214,2514.5542156361776,2806.642412,2746.4598875830343,3014.1939703627995,2998.760347470617,2056.932958610117,3074.3819110883987,-108.1063873,Arboricult,6,Peaches
k23_068,3/1/2023,1311.7718531964372,1342.5442169153098,1500.3418798570535,1815.9942708037893,2456.833059163877,2777.9530886607295,2680.605706506325,3041.244597,3086.096091667139,2203.726983946905,3021.507402575302,-298.8320381,Arboricult,6,Peaches
k23_079,3/1/2023,1370.1245110092766,1430.353918,1735.3133452553927,1887.4251145635403,2179.0307924443932,2378.4792667933375,2322.566167430423,2549.146753101596,3013.5220185537037,2071.7800938862183,1399.5323013300547,-1248.153906,Arboricult,6,Peaches
k23_083,3/1/2023,1436.9321761737265,1553.5249273589222,1759.1634041902423,2032.6047560789102,2529.556965896925,2794.752561553754,2735.5463373604516,3010.3408013457706,3084.977137176937,2086.285747056124,2078.476372534026,-466.9407402,Arboricult,6,Peaches
k23_098,3/1/2023,1317.8778883754003,1364.1854781372203,1603.1613935300393,1809.927746178457,2315.721471738358,2594.4000177746184,2514.1041592605766,2750.7000533238543,2666.780927835052,1754.8651795236408,2277.6880554568083,-139.1507288,Arboricult,6,Peaches
k23_122,3/1/2023,1414.721820303384,1537.4602100350062,1872.286347724621,2042.4133022170372,2318.120886814469,2500.0581096849487,2401.120420070012,2646.3003500583436,3029.206767794633,2040.2889148191366,1166.0340723453915,-1213.3986,Arboricult,6,Peaches
k23_184,3/1/2023,1335.3663544327749,1416.9569495694957,1519.3936985523703,1798.941810956571,2562.619263884947,2918.9091683224524,2864.0849654650387,3151.7529567603374,2809.990065285268,1915.4635254044852,3204.125177405621,330.7970479704798,Arboricult,6,Peaches
k23_187,3/1/2023,1579.052640633064,1759.4008257354203,2175.8529158782044,2342.0940994323064,2664.954068467229,2920.4400481678995,2811.5962497849646,3086.0249440908306,3472.8498193703767,2442.614484775503,1405.331670393945,-857.6301393,Arboricult,6,Peaches
k23_189,3/1/2023,1410.4983691373297,1459.814869,1764.221684849848,1976.587560454392,2438.5796873242602,2701.4957822517154,2673.6513328084584,2933.668091,3317.895062422675,2217.237768529974,2173.547632437296,-923.0326173,Arboricult,6,Peaches
k23_190,3/1/2023,1442.2506699500252,1540.5754327515028,1904.4778011153765,2056.5679727674365,2319.3446802346634,2517.6407619323536,2383.420221626711,2646.1578909248933,3018.4532483522844,2020.4131237777945,1252.9081625262545,-1016.308684,Arboricult,6,Peaches
k23_196,3/1/2023,1386.9508649050197,1475.8764724609994,1716.5006898015497,1958.7449856733526,2367.150695107716,2574.994057094344,2468.7624960203752,2727.3302557571897,2865.801761647034,1911.418974848774,1747.030563514804,-598.8696806,Arboricult,6,Peaches
k23_197,3/1/2023,1399.2026870511934,1492.784340977531,1808.7718322909423,1998.3078526754691,2389.164929349085,2618.734306231179,2429.3319434792684,2763.9949038684267,2972.657400972898,2044.4693073893902,1177.491081769747,-990.8204772,Arboricult,6,Peaches
k23_261,3/1/2023,1293.1219700876738,1313.1190476190475,1478.0255286230013,1772.4682826199069,2495.962007907856,2850.682740244112,2865.437166924531,3211.209816056386,3080.158243080625,1969.306773250816,3357.781932267492,-298.9462782,Arboricult,6,Peaches
k23_264,3/1/2023,1252.986386898669,1224.016581371545,1411.7671443193449,1690.0622313203678,2264.602047082907,2613.2205731832137,2683.2300921187307,3005.148413510746,2963.939099283521,1827.4134083930392,3073.1824974411456,-188.7170931,Arboricult,6,Peaches
k23_305,3/1/2023,1570.7617801047122,1724.5451757666424,2099.544801795064,2345.135377711295,2753.062678,3017.9418100224384,2912.2204188481683,3208.802393,3531.0389678384454,2526.3412116679133,1734.8397905759166,-802.2692595,Arboricult,6,Peaches
k23_347,3/1/2023,1534.0011128231463,1746.630285909947,2011.1422701592187,2380.7829138846087,3201.443331621297,3600.964304057524,3567.1979113165553,3954.8774182502993,3783.614706385893,2712.72693,2779.0505906522853,-278.0566684,Arboricult,6,Peaches
k23_390,3/1/2023,1503.6767706208097,1611.876372291848,1988.4918876906638,2215.831341688526,2634.8038472748467,2886.436947440007,2803.3054503060325,3107.1617118429995,3288.1497133974535,2276.325415330806,1761.915622,-610.8818129,Arboricult,6,Peaches
k23_399,3/1/2023,1689.6592584620357,1949.6924070386913,2506.4620890060814,2705.5009417209276,2963.9967712425337,3208.632405962439,3092.065651401819,3400.4686541462634,4084.923370822795,2992.8878544906647,1013.7985255340905,-1350.9633,Arboricult,6,Peaches
k23_015,3/1/2023,1839.5299212598431,2133.0850393700794,2641.3196850393706,2827.693700787402,3137.345669291339,3379.027559055119,3148.6409448818904,3485.7078740157485,4078.4708661417326,3093.5543307086623,980.5204724,-1199.625984,Arboricult,6,other
k23_004,3/1/2023,1592.890412371133,1776.6264948453604,2164.7936082474216,2284.918762886597,2574.657731958762,2809.3691752577315,2601.676597938143,2919.2939175257725,3463.793298969071,2576.4116494845352,982.3779381443296,-1270.37701,Bare soil,13,Bare soil
k23_016,3/1/2023,1865.814375740937,2217.2870780557814,2750.0099207587195,2819.574031322144,3251.390341299058,3574.514506769826,3341.6887751918634,3698.586635053347,4012.407499844013,2964.7904161727083,1083.3046733636986,-855.0540338,Bare soil,13,Bare soil
k23_031,3/1/2023,1650.9954299958451,1869.9567926879934,2284.338595762359,2456.222476111341,2770.529912754465,3036.265683423348,2875.3444121312828,3237.1767760697962,3884.717282924801,2967.286871624428,1226.5772746157038,-1399.893644,Bare soil,13,Bare soil
k23_056,3/1/2023,1247.0624570249825,1343.9275727710292,1302.308351,1618.9163037665212,2792.691611276645,3386.7933761173504,3279.042822217128,3530.8341737336696,2512.3779509511796,1396.1681182672473,4447.201352280541,1511.396172358469,Bare soil,13,Bare soil
k23_062,3/1/2023,954.3792240300376,853.5652163243271,596.1085425409211,922.0233870769831,2729.4183660948734,3749.486858573218,3734.977250975485,4053.7480428967565,1317.061817467913,602.7260791675868,7243.109941348255,4795.3209158506925,Bare soil,13,Bare soil
k23_070,3/1/2023,1809.5594405594406,1994.972027972028,2433.7686822980945,2636.744549568079,3051.3629507747164,3343.700808994927,3246.2259701083235,3586.6839435074735,4354.5874125874125,3524.812971342383,1432.7123268887979,-1453.581791,Bare soil,13,Bare soil
k23_088,3/1/2023,934.9356563305871,854.2326561,565.1303226618027,920.3141707025602,2867.275237436317,3912.746587835713,3879.6065790301286,4196.220265,1323.771746650733,592.2188816906724,7356.853953078809,4909.202339769799,Bare soil,13,Bare soil
k23_095,3/1/2023,1478.107408241387,1620.5615852285523,1984.2364332357579,2143.8009457329426,2393.8207610898444,2615.063499,2425.1211438865125,2737.3785183517225,3291.028371988291,2364.610898446296,1036.107183066877,-1434.709075,Bare soil,13,Bare soil
k23_105,3/1/2023,1047.2954557284893,1114.768726250586,780.8121388787674,1334.2984227786164,3226.8964655666036,3981.4949247826776,3905.2278382176887,4215.197751288328,1871.617198480037,857.1827598771539,6743.7801780230075,3587.9682473582848,Bare soil,13,Bare soil
k23_113,3/1/2023,927.7363890682157,818.8792769528724,524.4758984,877.6476221217986,2946.599741768882,4226.4946201850635,4079.612438132127,4570.556272864213,1449.339789111254,632.5860770389497,7714.645900581018,4832.712179901009,Bare soil,13,Bare soil
k23_117,3/1/2023,902.0347756493004,789.0322455723654,490.6827851499974,800.7337223111475,2955.8616719161455,4340.627588165435,4284.222440233384,4672.281380699125,1269.9744926937572,533.2958124645013,7926.833505447408,5391.432255899212,Bare soil,13,Bare soil
k23_133,3/1/2023,2430.8843655262017,2930.521004763967,3867.7834560415768,4018.6349068860977,4371.180164573408,4704.565179731487,4630.8670420095295,4970.352100476397,5527.673884798615,4382.208748375921,916.1416197488089,-865.2091815,Bare soil,13,Bare soil
k23_192,3/1/2023,1978.1071563801584,2401.203332071185,3030.319954562666,3145.0153982077495,3453.698599015525,3707.028272119146,3531.4779755143254,3813.009087466868,4313.359333585762,3288.3564306449566,758.4547519878832,-977.6601035,Bare soil,13,Bare soil
k23_195,3/1/2023,944.7300594784199,888.3315540643588,661.0854049107822,987.2267805398811,2616.6592954094854,3331.038737,3275.718773829495,3642.0757968583193,1355.0178435260027,661.3373493975904,6657.855117,4115.763458898886,Bare soil,13,Bare soil
k23_202,3/1/2023,1971.3387858347387,2420.7785834738625,3066.0303541315348,3218.533726812817,3564.482630691399,3792.2684654300174,3726.7430016863404,3945.4306913996625,4712.223271500843,3735.4750421585163,955.9981450252951,-1151.576223,Bare soil,13,Bare soil
k23_210,3/1/2023,903.0779023946651,761.6107911488331,478.6294331615641,771.3032737,2910.83207,4470.039557441649,4427.770384965141,4812.599272506821,1211.1117005153076,537.0131858138831,8019.165504698392,5679.4493785995755,Bare soil,13,Bare soil
k23_212,3/1/2023,940.8124183663222,838.3861147392746,564.4611674871899,934.3302521852713,2970.6524665929883,4313.071737164674,4312.985331055963,4620.114538330153,1507.7374660906264,721.1519139957804,7675.656385009544,4744.1433738571295,Bare soil,13,Bare soil
k23_216,3/1/2023,885.9614676299763,740.3051895924823,449.0411767,716.4444444444446,2712.042357274403,4258.305520139775,4199.539264296172,4617.493648769893,1104.456721915286,450.32327525145206,8055.201586627004,5849.234877461397,Bare soil,13,Bare soil
k23_220,3/1/2023,1382.2074679866564,1477.1064241902498,1774.049607231249,1931.202625632196,2282.519638437533,2552.731625955019,2402.1439793392874,2724.594425911976,3116.350909286559,2155.9994619606146,1470.5554718605401,-1072.769612,Bare soil,13,Bare soil
k23_221,3/1/2023,1011.0258508386257,972.1142729197203,685.8109021332031,1075.2226836020193,2980.0485670086305,3928.129376323075,3849.940116,4172.350512945776,1651.2311919882757,753.4973131411824,6969.159868,3887.3272268360197,Bare soil,13,Bare soil
k23_232,3/1/2023,1052.949355105905,1077.8888888888887,716.0138445154419,1277.0672109809484,3552.0823571175006,4636.6786179150395,4455.608330375104,4875.547154182937,1928.2266004023195,916.6118802508579,7212.565614,3875.734232635192,Bare soil,13,Bare soil
k23_283,3/1/2023,968.3982558139536,895.5571705426357,582.4777131782946,1011.6056201550388,3323.2005813953483,4902.068798449613,4985.326550387596,5243.591085271319,1733.9961240310079,853.9234496,7899.871124031008,4852.1414728682175,Bare soil,13,Bare soil
k23_303,3/1/2023,1127.6378961564394,1179.1416048550236,1012.9093054619016,1654.626432906271,2876.3374915711393,3448.067093728927,3495.710721510452,3684.5310182063376,2642.0404585300057,1730.0772083614293,5544.287592717465,1427.7309507754546,Bare soil,13,Bare soil
k23_306,3/1/2023,2274.225410647141,2614.9210370077185,3329.621413021968,3427.5226598060567,3745.2396596081535,4047.201860281022,3980.3696813774013,4282.238076390263,4798.544429,3906.4658618642397,889.8780922224423,-917.7633089,Bare soil,13,Bare soil
k23_309,3/1/2023,1903.9614078419265,2243.806730472368,2890.9570855202223,3012.961099104662,3369.9654214263664,3679.887619635691,3577.7097869712875,3834.323865390553,4419.808274,3509.037974683544,1062.1472676752085,-1052.53782,Bare soil,13,Bare soil
k23_331,3/1/2023,1420.5122879889236,1568.4998269297337,2037.368985808238,2179.5721703011423,2359.495327102804,2535.0474212530294,2453.3741779162337,2601.3385254413297,3407.7140879196954,2552.3586015922465,903.4354448,-1617.845621,Bare soil,13,Bare soil
k23_336,3/1/2023,1535.3513247208234,1709.4046419969343,2104.592511495511,2241.3419093496827,2448.420735712721,2624.352419531421,2451.038427851981,2744.802605649222,3513.7522443617254,2668.107072476462,804.6868841690386,-1641.821327,Bare soil,13,Bare soil
k23_349,3/1/2023,1710.220785678767,2013.4803580308305,2564.084037792144,2824.410740924913,3255.3426156141227,3501.5499751367474,3407.5221282943817,3729.5673794132276,4514.792143212333,3485.8955743411243,1379.7185479860768,-1368.779712,Bare soil,13,Bare soil
k23_384,3/1/2023,1679.125518925518,1930.0117826617825,2359.934859584859,2488.789194139193,2827.4528083028076,3091.2442,2948.4598901098907,3225.094322,3614.3903540903525,2582.9955433455434,1168.835531135531,-948.0314408,Bare soil,13,Bare soil
k23_392,3/1/2023,1010.9685203252033,989.5419837398374,760.9318373983738,1140.769430894309,2939.859707317073,3869.7778211382115,3811.7097886178854,4200.226341463414,1618.1223414634146,822.9417886,6717.106406504064,4158.698081300813,Bare soil,13,Bare soil
k23_437,3/1/2023,2214.7466273704886,2548.143308246936,3298.0110520498924,3439.486395452872,3687.895970387523,3940.3881900952574,3788.395365,4069.189726856483,5174.347297510655,4097.103976983666,719.7330842236372,-1539.691507,Bare soil,13,Bare soil
